,Unnamed: 0,datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,solar_y
7528,7528,10/11/2017 16:00,0.538,0.24,246.05,2.4,0,1,1.0,0.0
7529,7529,10/11/2017 17:00,1.01,0.082,244.01,4.2,0,0,1.0,0.0
7530,7530,10/11/2017 18:00,1.384,0,238.74,5.8,0,0,0.0,0.0
7531,7531,10/11/2017 19:00,1.186,0,238.97,4.8,0,0,0.0,0.0
7532,7532,10/11/2017 20:00,3.586,0.172,239.01,15,39,0,0.0,0.0
7533,7533,10/11/2017 21:00,2.362,0.158,239.71,9.8,0,2,18.0,0.0
7534,7534,10/11/2017 22:00,2.194,0.054,240.7,9,0,0,18.0,0.0
7535,7535,10/11/2017 23:00,0.386,0.134,243.35,1.6,0,0,0.0,0.0
7536,7536,11/11/2017 00:00,0.406,0.16,245.79,1.6,0,0,1.0,0.0
7537,7537,11/11/2017 01:00,0.258,0,246.42,1,0,0,0.0,0.0
7538,7538,11/11/2017 02:00,0.346,0.126,246.9,1.4,0,1,1.0,0.0
7539,7539,11/11/2017 03:00,0.26,0,246.86,1,0,0,1.0,0.0
7540,7540,11/11/2017 04:00,0.358,0.14,246.67,1.4,0,0,1.0,0.0
7541,7541,11/11/2017 05:00,0.39,0.182,245.29,1.8,0,1,1.0,0.0
7542,7542,11/11/2017 06:00,0.34,0.104,245.54,1.4,0,0,0.0,0.0
7543,7543,11/11/2017 07:00,0.328,0.094,242.88,1.4,0,0,1.0,0.0
7544,7544,11/11/2017 08:00,0.5,0.266,243,2.2,0,0,1.0,0.0
7545,7545,11/11/2017 09:00,0.388,0.122,243.13,1.6,0,0,0.0,0.0
7546,7546,11/11/2017 10:00,1,0.26,240.57,4.2,0,1,11.0,0.0
7547,7547,11/11/2017 11:00,0.386,0.184,241.63,1.8,0,0,1.0,0.0
7548,7548,11/11/2017 12:00,1.894,0.178,243.95,7.8,0,0,19.0,0.0
7549,7549,11/11/2017 13:00,0.724,0.434,243.5,3.4,0,0,0.0,0.0
7550,7550,11/11/2017 14:00,1.74,0.158,242.09,7.2,0,0,19.0,0.0
7551,7551,11/11/2017 15:00,2.434,0.418,242.76,10.2,1,1,29.0,0.0
7552,7552,11/11/2017 16:00,3.76,0.1,238.5,15.6,37,0,18.0,0.0
7553,7553,11/11/2017 17:00,1.92,0,237.46,8,0,0,18.0,0.0
7554,7554,11/11/2017 18:00,4.888,0.442,235.72,20.8,38,14,0.0,0.0
7555,7555,11/11/2017 19:00,4.104,0.2,239.31,17.2,0,36,1.0,0.0
7556,7556,11/11/2017 20:00,3.318,0.11,239.84,14.2,0,29,0.0,0.0
7557,7557,11/11/2017 21:00,1.654,0.046,242.95,6.8,0,0,18.0,0.0
7558,7558,11/11/2017 22:00,1.704,0.08,239.47,7,0,0,18.0,0.0
7559,7559,11/11/2017 23:00,2.364,0.316,242.9,9.8,0,0,29.0,0.0
7560,7560,12/11/2017 00:00,1.292,0.12,244.26,5.2,0,0,0.0,0.0
7561,7561,12/11/2017 01:00,0.312,0.098,243.98,1.2,0,2,1.0,0.0
7562,7562,12/11/2017 02:00,0.324,0.114,245.1,1.4,0,0,1.0,0.0
7563,7563,12/11/2017 03:00,0.336,0.118,246.76,1.4,0,0,1.0,0.0
7564,7564,12/11/2017 04:00,0.232,0,246.09,0.8,0,0,1.0,0.0
7565,7565,12/11/2017 05:00,0.23,0,245.64,0.8,0,0,0.0,0.0
7566,7566,12/11/2017 06:00,1.56,0.294,244.71,6.4,0,2,19.0,0.0
7567,7567,12/11/2017 07:00,1.712,0.1,239.9,7,0,0,18.0,0.0
7568,7568,12/11/2017 08:00,2.366,0.246,239.23,9.8,0,0,29.0,0.0
7569,7569,12/11/2017 09:00,1.284,0,240.15,5.2,0,0,18.0,0.0
7570,7570,12/11/2017 10:00,1.288,0,239.93,5.2,0,0,18.0,0.0
7571,7571,12/11/2017 11:00,1.494,0.22,242.54,6.2,0,1,19.0,133.1667
7572,7572,12/11/2017 12:00,0.34,0.11,243.77,1.4,0,0,1.0,0.0
7573,7573,12/11/2017 13:00,0.234,0,243.1,1,0,0,1.0,0.0
7574,7574,12/11/2017 14:00,0.332,0.114,244.99,1.4,0,0,1.0,0.0
7575,7575,12/11/2017 15:00,0.406,0.228,246.51,1.8,0,0,1.0,0.0
7576,7576,12/11/2017 16:00,0.426,0.248,246.51,2,0,1,1.0,0.0
7577,7577,12/11/2017 17:00,0.578,0,241.38,2.4,0,0,1.0,0.0
7578,7578,12/11/2017 18:00,0.584,0,242.76,2.4,0,0,1.0,0.0
7579,7579,12/11/2017 19:00,3.582,0.254,238.49,15,0,1,19.0,0.0
7580,7580,12/11/2017 20:00,1.524,0.192,236.81,7,0,0,1.0,0.0
7581,7581,12/11/2017 21:00,1.732,0.08,235.88,7.2,1,0,1.0,0.0
7582,7582,12/11/2017 22:00,2.374,0.162,236.69,10,0,0,18.0,0.0
7583,7583,12/11/2017 23:00,0.462,0.196,244.58,2,0,0,0.0,0.0
7584,7584,13/11/2017 00:00,0.37,0.182,244.21,1.6,0,1,1.0,0.0
7585,7585,13/11/2017 01:00,0.232,0.046,245.33,1,0,0,1.0,0.0
7586,7586,13/11/2017 02:00,0.228,0.048,242.38,1,0,0,0.0,0.0
7587,7587,13/11/2017 03:00,0.23,0.046,244.26,1,0,0,1.0,0.0
7588,7588,13/11/2017 04:00,0.392,0.186,241.22,1.8,0,0,1.0,0.0
7589,7589,13/11/2017 05:00,0.398,0.198,239.71,1.8,0,1,1.0,0.0
7590,7590,13/11/2017 06:00,1.31,0.06,241.41,5.4,0,0,18.0,0.0
7591,7591,13/11/2017 07:00,1.246,0.086,241.07,5.2,0,0,1.0,0.0
7592,7592,13/11/2017 08:00,1.074,0.238,237.8,4.6,0,0,10.0,0.0
7593,7593,13/11/2017 09:00,2.244,0.05,240,9.2,0,0,18.0,0.0
7594,7594,13/11/2017 10:00,1.47,0.216,241.91,6,0,2,19.0,0.0
7595,7595,13/11/2017 11:00,1.396,0.09,241.03,5.8,0,0,18.0,0.0
7596,7596,13/11/2017 12:00,1.382,0.08,241.24,5.6,0,2,19.0,0.0
7597,7597,13/11/2017 13:00,0.302,0,243.03,1.4,0,0,1.0,0.0
7598,7598,13/11/2017 14:00,2.102,0.318,240.89,8.8,0,0,0.0,598.1667
7599,7599,13/11/2017 15:00,1.492,0.064,242.4,6,0,0,19.0,230.3333
7600,7600,13/11/2017 16:00,1.588,0.09,240.9,6.6,0,0,19.0,0.0
7601,7601,13/11/2017 17:00,0.41,0.23,242.15,1.8,0,2,1.0,0.0
7602,7602,13/11/2017 18:00,0.222,0,240.73,0.8,0,0,1.0,0.0
7603,7603,13/11/2017 19:00,1.32,0.056,240.77,5.4,0,0,1.0,0.0
7604,7604,13/11/2017 20:00,2.11,0.172,238.57,8.8,0,0,19.0,0.0
7605,7605,13/11/2017 21:00,1.58,0,238.6,6.6,1,0,1.0,0.0
7606,7606,13/11/2017 22:00,1.276,0.086,239.79,5.2,1,1,0.0,0.0
7607,7607,13/11/2017 23:00,0.324,0.074,243.79,1.4,0,0,1.0,0.0
7608,7608,14/11/2017 00:00,0.32,0.09,240.39,1.4,0,0,1.0,0.0
7609,7609,14/11/2017 01:00,0.334,0.098,243.07,1.4,0,0,1.0,0.0
7610,7610,14/11/2017 02:00,0.332,0.058,242.72,1.4,0,0,0.0,0.0
7611,7611,14/11/2017 03:00,0.316,0.078,243.16,1.2,0,1,1.0,0.0
7612,7612,14/11/2017 04:00,0.854,0.132,241.91,3.6,0,0,11.0,0.0
7613,7613,14/11/2017 05:00,0.334,0.086,242.03,1.4,0,0,0.0,0.0
7614,7614,14/11/2017 06:00,0.962,0.26,241.2,4,0,0,11.0,0.0
7615,7615,14/11/2017 07:00,1.906,0,238.44,8,0,0,18.0,0.0
7616,7616,14/11/2017 08:00,2.182,0.184,238.08,9.2,0,2,18.0,0.0
7617,7617,14/11/2017 09:00,1.572,0.052,242.45,6.4,0,0,18.0,0.0
7618,7618,14/11/2017 10:00,1.438,0.076,238.7,6,0,0,18.0,0.0
7619,7619,14/11/2017 11:00,1.762,0.328,238.17,7.4,0,0,18.0,0.0
7620,7620,14/11/2017 12:00,0.398,0.076,238.16,1.6,0,0,0.0,0.0
7621,7621,14/11/2017 13:00,1.722,0.428,236.23,7.4,0,1,18.0,0.0
7622,7622,14/11/2017 14:00,1.874,0.326,239.93,7.8,0,0,18.0,0.0
7623,7623,14/11/2017 15:00,2.026,0.304,240.25,8.4,1,2,18.0,0.0
7624,7624,14/11/2017 16:00,3.884,0.064,239.99,16,38,0,18.0,0.0
7625,7625,14/11/2017 17:00,1.764,0.08,241.41,7.2,0,0,18.0,0.0
7626,7626,14/11/2017 18:00,4.886,0.186,239.17,20.4,0,38,18.0,0.0
7627,7627,14/11/2017 19:00,2.83,0.514,241.21,11.8,0,0,18.0,0.0
7628,7628,14/11/2017 20:00,3.034,0.302,239.86,12.6,0,4,29.0,0.0
7629,7629,14/11/2017 21:00,4.568,0.322,237.36,19.2,38,0,18.0,0.0
7630,7630,14/11/2017 22:00,3.188,0.258,237.86,13.4,0,0,28.0,0.0
7631,7631,14/11/2017 23:00,1.756,0,241.18,7.2,0,1,18.0,0.0
7632,7632,15/11/2017 00:00,1.98,0,239.53,8.2,0,0,18.0,0.0
7633,7633,15/11/2017 01:00,1.376,0.186,240.72,5.8,0,0,1.0,0.0
7634,7634,15/11/2017 02:00,2.652,0.102,241.9,10.8,39,0,1.0,0.0
7635,7635,15/11/2017 03:00,1.59,0.246,243.42,6.6,1,1,19.0,0.0
7636,7636,15/11/2017 04:00,0.226,0,241.35,0.8,0,0,0.0,0.0
7637,7637,15/11/2017 05:00,0.392,0.202,242.85,1.8,0,2,0.0,0.0
7638,7638,15/11/2017 06:00,0.226,0,241.87,0.8,0,0,1.0,0.0
7639,7639,15/11/2017 07:00,0.326,0.104,240.75,1.4,0,0,1.0,0.0
7640,7640,15/11/2017 08:00,0.336,0.106,242.07,1.4,0,0,1.0,0.0
7641,7641,15/11/2017 09:00,1.41,0.064,241.62,5.8,0,0,19.0,0.0
7642,7642,15/11/2017 10:00,1.418,0.178,238.78,5.8,0,1,18.0,0.0
7643,7643,15/11/2017 11:00,0.318,0.098,242.17,1.4,0,0,0.0,0.0
7644,7644,15/11/2017 12:00,1.354,0.068,235.34,5.6,0,0,17.0,0.0
7645,7645,15/11/2017 13:00,0.226,0,242.96,0.8,0,0,1.0,0.0
7646,7646,15/11/2017 14:00,0.228,0,243.61,0.8,0,0,0.0,0.0
7647,7647,15/11/2017 15:00,0.402,0.234,245.3,1.8,0,1,1.0,0.0
7648,7648,15/11/2017 16:00,0.486,0.274,242.49,2.2,0,0,1.0,0.0
7649,7649,15/11/2017 17:00,2.852,0.518,233.95,12.4,0,1,17.0,0.0
7650,7650,15/11/2017 18:00,4.95,0.5,231.72,21.4,0,29,17.0,0.0
7651,7651,15/11/2017 19:00,4.662,0.33,235.19,20,0,32,18.0,0.0
7652,7652,15/11/2017 20:00,1.396,0,238.12,5.8,0,1,0.0,0.0
7653,7653,15/11/2017 21:00,2.85,0.114,237.73,12,0,0,18.0,0.0
7654,7654,15/11/2017 22:00,1.21,0.138,238.72,5,0,1,1.0,0.0
7655,7655,15/11/2017 23:00,1.058,0.134,242.36,4.6,0,11,1.0,0.0
7656,7656,16/11/2017 00:00,0.49,0.352,244.14,2.4,0,2,1.0,0.0
7657,7657,16/11/2017 01:00,0.246,0,243.37,1,0,0,1.0,0.0
7658,7658,16/11/2017 02:00,0.25,0,244.74,1,0,1,0.0,0.0
7659,7659,16/11/2017 03:00,0.428,0.236,246.68,2,0,0,1.0,0.0
7660,7660,16/11/2017 04:00,0.316,0.088,244.64,1.4,0,1,0.0,0.0
7661,7661,16/11/2017 05:00,0.322,0.106,244.55,1.4,0,1,1.0,0.0
7662,7662,16/11/2017 06:00,0.354,0.12,244.18,1.4,0,0,0.0,0.0
7663,7663,16/11/2017 07:00,2.624,0.374,239.26,11,0,2,28.0,0.0
7664,7664,16/11/2017 08:00,1.954,0.068,240.09,8,2,0,18.0,0.0
7665,7665,16/11/2017 09:00,1.446,0.118,237.18,6,1,0,18.0,0.0
7666,7666,16/11/2017 10:00,1.29,0,240.76,5.2,0,0,19.0,0.0
7667,7667,16/11/2017 11:00,1.392,0.1,241.73,5.6,0,0,19.0,0.0
7668,7668,16/11/2017 12:00,0.306,0.1,243.18,1.2,0,1,0.0,0.0
7669,7669,16/11/2017 13:00,0.224,0,243.51,0.8,0,0,0.0,0.0
7670,7670,16/11/2017 14:00,0.406,0.23,245.39,1.8,0,0,1.0,0.0
7671,7671,16/11/2017 15:00,0.3,0.092,247.66,1.2,0,0,1.0,0.0
7672,7672,16/11/2017 16:00,0.226,0,245.19,0.8,0,0,1.0,0.0
7673,7673,16/11/2017 17:00,0.394,0.236,242.46,1.8,0,1,1.0,0.0
7674,7674,16/11/2017 18:00,0.216,0,238.78,0.8,0,0,1.0,0.0
7675,7675,16/11/2017 19:00,3.044,0.056,237.34,12.8,0,0,18.0,0.0
7676,7676,16/11/2017 20:00,2.89,0.184,238.26,12,0,0,18.0,0.0
7677,7677,16/11/2017 21:00,1.308,0,237.19,5.4,2,0,1.0,0.0
7678,7678,16/11/2017 22:00,2.174,0.116,238.47,9,0,1,1.0,0.0
7679,7679,16/11/2017 23:00,1.508,0.086,240.51,6.2,0,0,19.0,0.0
7680,7680,17/11/2017 00:00,0.252,0,244.44,1,0,0,1.0,0.0
7681,7681,17/11/2017 01:00,0.254,0,244.53,1,0,0,1.0,0.0
7682,7682,17/11/2017 02:00,0.408,0.228,244.54,1.8,0,0,0.0,0.0
7683,7683,17/11/2017 03:00,0.374,0.212,244.13,1.6,0,2,0.0,0.0
7684,7684,17/11/2017 04:00,0.228,0,243.28,0.8,0,0,1.0,0.0
7685,7685,17/11/2017 05:00,0.408,0.238,242.32,1.8,0,2,1.0,0.0
7686,7686,17/11/2017 06:00,0.234,0,242.87,1,0,0,1.0,0.0
7687,7687,17/11/2017 07:00,3.454,0,239.65,14.6,0,0,18.0,0.0
7688,7688,17/11/2017 08:00,2.914,0.094,236.51,12.2,0,0,18.0,0.0
7689,7689,17/11/2017 09:00,1.53,0.064,239.86,6.4,0,0,18.0,0.0
7690,7690,17/11/2017 10:00,1.52,0.092,243.21,6.2,0,1,19.0,0.0
7691,7691,17/11/2017 11:00,1.406,0.102,242.17,5.8,0,0,19.0,0.0
7692,7692,17/11/2017 12:00,1.448,0.102,242.6,5.8,0,0,19.0,0.0
7693,7693,17/11/2017 13:00,1.758,0.406,243.17,7.4,0,0,19.0,0.0
7694,7694,17/11/2017 14:00,1.34,0,245.36,5.4,0,0,19.0,0.0
7695,7695,17/11/2017 15:00,0.774,0.246,247.31,3.2,0,1,1.0,0.0
7696,7696,17/11/2017 16:00,0.942,0,245.45,3.8,0,0,0.0,0.0
7697,7697,17/11/2017 17:00,0.936,0,245.55,3.8,0,0,1.0,0.0
7698,7698,17/11/2017 18:00,1.076,0.198,241.91,4.4,0,0,1.0,0.0
7699,7699,17/11/2017 19:00,1.216,0,241.58,5,0,0,0.0,0.0
7700,7700,17/11/2017 20:00,1.336,0.244,241.98,5.6,0,1,0.0,0.0
7701,7701,17/11/2017 21:00,2.562,0.054,241.01,10.6,0,0,18.0,0.0
7702,7702,17/11/2017 22:00,2.64,0.062,239.26,11,0,0,18.0,0.0
7703,7703,17/11/2017 23:00,0.582,0.218,245.53,2.4,0,0,1.0,0.0
7704,7704,18/11/2017 00:00,0.426,0.196,244.64,2,0,0,1.0,0.0
7705,7705,18/11/2017 01:00,0.29,0.08,239.87,1.2,0,1,1.0,0.0
7706,7706,18/11/2017 02:00,0.32,0.1,243.33,1.4,0,0,1.0,0.0
7707,7707,18/11/2017 03:00,1.028,0.35,243.97,4.4,0,2,11.0,0.0
7708,7708,18/11/2017 04:00,0.28,0.048,242.06,1.2,0,0,0.0,0.0
7709,7709,18/11/2017 05:00,0.32,0.096,241.84,1.4,0,0,1.0,0.0
7710,7710,18/11/2017 06:00,1.304,0.048,241.49,5.4,0,0,18.0,0.0
7711,7711,18/11/2017 07:00,1.93,0.058,241.11,8,0,0,18.0,0.0
7712,7712,18/11/2017 08:00,2.796,0.248,239.95,11.6,0,1,18.0,0.0
7713,7713,18/11/2017 09:00,1.4,0,243.78,5.6,1,0,19.0,0.0
7714,7714,18/11/2017 10:00,1.418,0.046,240.34,5.8,1,2,18.0,0.0
7715,7715,18/11/2017 11:00,2.1,0.266,240,9.2,0,29,0.0,0.0
7716,7716,18/11/2017 12:00,2.782,0.282,242.82,11.4,40,2,1.0,0.0
7717,7717,18/11/2017 13:00,1.788,0.36,244.87,7.4,1,0,20.0,0.0
7718,7718,18/11/2017 14:00,1.536,0.194,244.44,6.2,0,0,19.0,91.0
7719,7719,18/11/2017 15:00,1.48,0.074,245.19,6,1,0,19.0,0.0
7720,7720,18/11/2017 16:00,8.34,0.19,235.38,35.4,37,71,18.0,0.0
7721,7721,18/11/2017 17:00,1.982,0.068,239.89,8.2,0,3,19.0,0.0
7722,7722,18/11/2017 18:00,4.102,0.086,239.79,17.2,0,21,18.0,0.0
7723,7723,18/11/2017 19:00,1.468,0.192,241.19,6,0,0,0.0,0.0
7724,7724,18/11/2017 20:00,4.046,0.364,239.45,17,0,20,18.0,0.0
7725,7725,18/11/2017 21:00,4.092,0.184,239.27,17.6,0,0,19.0,0.0
7726,7726,18/11/2017 22:00,1.14,0,238.98,4.6,1,0,0.0,0.0
7727,7727,18/11/2017 23:00,0.362,0.148,242.55,1.6,1,0,0.0,0.0
7728,7728,19/11/2017 00:00,1.442,0.102,244.26,5.8,0,1,20.0,0.0
7729,7729,19/11/2017 01:00,0.316,0.084,245.01,1.2,0,0,1.0,0.0
7730,7730,19/11/2017 02:00,0.25,0,246.25,1,0,1,1.0,0.0
7731,7731,19/11/2017 03:00,0.348,0.126,247.38,1.4,0,1,1.0,0.0
7732,7732,19/11/2017 04:00,0.332,0.112,245.37,1.4,0,0,0.0,0.0
7733,7733,19/11/2017 05:00,0.228,0,244.07,0.8,0,0,1.0,0.0
7734,7734,19/11/2017 06:00,0.928,0.29,245.74,3.8,0,0,11.0,0.0
7735,7735,19/11/2017 07:00,0.48,0.098,241.62,2,0,0,1.0,0.0
7736,7736,19/11/2017 08:00,2.17,0,242.29,9,0,0,19.0,0.0
7737,7737,19/11/2017 09:00,2.136,0.06,241.56,8.8,0,0,19.0,0.0
7738,7738,19/11/2017 10:00,1.44,0.092,243.83,5.8,0,0,19.0,0.0
7739,7739,19/11/2017 11:00,1.384,0.072,241.19,5.6,0,1,19.0,0.0
7740,7740,19/11/2017 12:00,1.326,0.046,242.57,5.4,0,0,19.0,0.0
7741,7741,19/11/2017 13:00,1.558,0.312,241.34,6.6,0,1,19.0,0.0
7742,7742,19/11/2017 14:00,1.356,0.056,243.24,5.6,0,0,19.0,0.0
7743,7743,19/11/2017 15:00,0.414,0.082,246.2,1.8,0,2,1.0,0.0
7744,7744,19/11/2017 16:00,0.39,0.09,243.48,1.6,0,0,1.0,0.0
7745,7745,19/11/2017 17:00,0.26,0,245.33,1.2,0,0,1.0,0.0
7746,7746,19/11/2017 18:00,0.624,0,242.13,2.6,0,0,0.0,0.0
7747,7747,19/11/2017 19:00,1.282,0.186,239.48,5.4,0,0,1.0,0.0
7748,7748,19/11/2017 20:00,1.394,0.238,240.04,5.8,0,0,1.0,0.0
7749,7749,19/11/2017 21:00,2.028,0.082,240.19,8.4,0,0,18.0,0.0
7750,7750,19/11/2017 22:00,1.062,0.062,240.51,4.4,0,0,1.0,0.0
7751,7751,19/11/2017 23:00,2.082,0.158,242.97,8.6,0,0,11.0,0.0
7752,7752,20/11/2017 00:00,0.324,0.092,243.23,1.4,0,1,0.0,0.0
7753,7753,20/11/2017 01:00,0.42,0.212,243.47,2,0,0,1.0,0.0
7754,7754,20/11/2017 02:00,1.492,0.188,243.99,6,0,1,19.0,0.0
7755,7755,20/11/2017 03:00,0.24,0,243.88,1,0,0,0.0,0.0
7756,7756,20/11/2017 04:00,0.428,0.23,243.57,2,0,2,0.0,0.0
7757,7757,20/11/2017 05:00,0.252,0,243.55,1.2,0,0,0.0,0.0
7758,7758,20/11/2017 06:00,0.262,0,244.46,1.2,0,0,1.0,0.0
7759,7759,20/11/2017 07:00,2.084,0.228,242.61,8.6,0,0,20.0,0.0
7760,7760,20/11/2017 08:00,2.306,0.05,238.2,9.6,0,0,18.0,0.0
7761,7761,20/11/2017 09:00,1.82,0.046,236.87,7.6,0,0,18.0,0.0
7762,7762,20/11/2017 10:00,1.91,0.092,240.83,7.8,0,0,18.0,0.0
7763,7763,20/11/2017 11:00,1.82,0,241.67,7.4,0,0,18.0,0.0
7764,7764,20/11/2017 12:00,2.684,0.5,241.38,11.8,0,0,18.0,0.0
7765,7765,20/11/2017 13:00,1.632,0.29,242.45,6.8,0,1,19.0,0.0
7766,7766,20/11/2017 14:00,0.234,0,245.89,1,0,0,1.0,197.1667
7767,7767,20/11/2017 15:00,1.534,0.232,244.8,6.2,0,1,19.0,0.0
7768,7768,20/11/2017 16:00,0.22,0,241.45,0.8,0,0,1.0,0.0
7769,7769,20/11/2017 17:00,0.608,0.064,239.79,2.4,0,0,1.0,0.0
7770,7770,20/11/2017 18:00,0.902,0.2,239.79,3.8,0,0,1.0,0.0
7771,7771,20/11/2017 19:00,3.758,0.216,237.08,15.8,0,0,18.0,0.0
7772,7772,20/11/2017 20:00,2.89,0.046,237.14,12,0,0,17.0,0.0
7773,7773,20/11/2017 21:00,2.046,0.164,238.95,8.6,0,0,1.0,0.0
7774,7774,20/11/2017 22:00,2.382,0.196,236.99,10,0,0,18.0,0.0
7775,7775,20/11/2017 23:00,0.818,0,240.41,3.4,0,0,1.0,0.0
7776,7776,21/11/2017 00:00,0.834,0.072,243.64,3.4,0,1,1.0,0.0
7777,7777,21/11/2017 01:00,0.318,0.094,240.93,1.4,0,0,1.0,0.0
7778,7778,21/11/2017 02:00,0.312,0.092,245.2,1.2,0,2,1.0,0.0
7779,7779,21/11/2017 03:00,0.3,0.07,244.19,1.2,0,0,1.0,0.0
7780,7780,21/11/2017 04:00,0.408,0.224,242.85,1.8,0,1,1.0,0.0
7781,7781,21/11/2017 05:00,0.228,0,244.09,0.8,0,0,1.0,0.0
7782,7782,21/11/2017 06:00,1.32,0.046,242.81,5.4,0,0,19.0,0.0
7783,7783,21/11/2017 07:00,1.98,0.214,242.89,8.2,0,0,27.0,0.0
7784,7784,21/11/2017 08:00,2.088,0.054,238.81,8.6,0,0,19.0,0.0
7785,7785,21/11/2017 09:00,1.29,0,240.78,5.2,0,0,19.0,0.0
7786,7786,21/11/2017 10:00,1.442,0.106,243.26,6,0,0,19.0,0.0
7787,7787,21/11/2017 11:00,1.27,0,238.68,5.2,0,0,18.0,0.0
7788,7788,21/11/2017 12:00,1.346,0.058,239.41,5.6,0,0,19.0,0.0
7789,7789,21/11/2017 13:00,1.448,0.192,240.8,6,0,1,19.0,0.0
7790,7790,21/11/2017 14:00,1.298,0,240.88,5.4,0,0,18.0,0.0
7791,7791,21/11/2017 15:00,0.59,0.088,242.08,2.4,0,2,0.0,0.0
7792,7792,21/11/2017 16:00,3.536,0.208,238.02,14.8,0,37,1.0,0.0
7793,7793,21/11/2017 17:00,2.372,0.414,237.64,10,2,2,18.0,0.0
7794,7794,21/11/2017 18:00,5.756,0.486,233.77,24.6,37,0,17.0,0.0
7795,7795,21/11/2017 19:00,5.114,0.316,234.86,21.8,0,36,17.0,0.0
7796,7796,21/11/2017 20:00,4.332,0.416,236.62,18.4,38,0,1.0,0.0
7797,7797,21/11/2017 21:00,2.486,0.36,237.81,10.4,1,0,1.0,0.0
7798,7798,21/11/2017 22:00,2.222,0.168,237.96,9.4,0,0,0.0,0.0
7799,7799,21/11/2017 23:00,1.534,0.116,240.62,6.4,0,0,1.0,0.0
7800,7800,22/11/2017 00:00,2.47,0.31,240.46,10.4,2,0,10.0,0.0
7801,7801,22/11/2017 01:00,1.562,0.18,241.82,6.4,0,0,19.0,0.0
7802,7802,22/11/2017 02:00,0.356,0.06,243.08,1.6,0,0,1.0,0.0
7803,7803,22/11/2017 03:00,0.35,0.11,244.74,1.6,0,0,1.0,0.0
7804,7804,22/11/2017 04:00,0.242,0,243.2,1,0,0,0.0,0.0
7805,7805,22/11/2017 05:00,0.342,0.114,246.02,1.4,0,0,1.0,0.0
7806,7806,22/11/2017 06:00,0.502,0.356,246.82,2.4,0,1,0.0,0.0
7807,7807,22/11/2017 07:00,0.25,0,244.05,1,0,0,1.0,0.0
7808,7808,22/11/2017 08:00,0.878,0.274,245.1,3.6,0,2,0.0,0.0
7809,7809,22/11/2017 09:00,0.332,0,243.29,1.4,0,0,0.0,0.0
7810,7810,22/11/2017 10:00,1.174,0.384,240.11,5.2,0,2,7.0,0.0
7811,7811,22/11/2017 11:00,1.476,0.076,239.48,6.2,0,0,18.0,0.0
7812,7812,22/11/2017 12:00,1.394,0.078,238.55,5.8,0,0,18.0,0.0
7813,7813,22/11/2017 13:00,2.082,0.242,239.72,8.6,0,0,19.0,0.0
7814,7814,22/11/2017 14:00,3.022,0.066,240.93,13.4,22,0,19.0,0.0
7815,7815,22/11/2017 15:00,1.672,0.196,241.82,6.8,0,0,19.0,0.0
7816,7816,22/11/2017 16:00,0.968,0.474,239.73,5,0,0,0.0,0.0
7817,7817,22/11/2017 17:00,2.46,0.082,235.11,10.4,0,0,18.0,0.0
7818,7818,22/11/2017 18:00,3.398,0.062,238.93,14.2,0,0,18.0,0.0
7819,7819,22/11/2017 19:00,2.86,0.064,236.58,12,0,1,18.0,0.0
7820,7820,22/11/2017 20:00,2.454,0.358,237.13,10.4,1,0,17.0,0.0
7821,7821,22/11/2017 21:00,5.64,0.338,235.01,24,44,1,17.0,0.0
7822,7822,22/11/2017 22:00,3.962,0.25,238.23,16.6,38,0,18.0,0.0
7823,7823,22/11/2017 23:00,1.464,0.078,241.74,6,0,2,19.0,0.0
7824,7824,23/11/2017 00:00,0.332,0.104,242.55,1.4,0,0,0.0,0.0
7825,7825,23/11/2017 01:00,0.294,0.068,244.23,1.2,0,0,0.0,0.0
7826,7826,23/11/2017 02:00,0.308,0.082,245.99,1.2,0,0,0.0,0.0
7827,7827,23/11/2017 03:00,0.3,0.08,245.67,1.2,0,0,1.0,0.0
7828,7828,23/11/2017 04:00,0.332,0.106,243.15,1.4,0,0,0.0,0.0
7829,7829,23/11/2017 05:00,0.226,0,242.85,0.8,0,0,1.0,0.0
7830,7830,23/11/2017 06:00,0.406,0.232,243.43,1.8,0,1,1.0,0.0
7831,7831,23/11/2017 07:00,1.754,0,241.19,7.2,0,0,19.0,0.0
7832,7832,23/11/2017 08:00,2.204,0.466,236.69,9.4,0,2,18.0,0.0
7833,7833,23/11/2017 09:00,1.526,0.056,239.84,6.2,0,0,18.0,0.0
7834,7834,23/11/2017 10:00,1.532,0.074,239.52,6.4,0,1,19.0,0.0
7835,7835,23/11/2017 11:00,0.512,0.11,245.23,2,0,0,1.0,0.0
7836,7836,23/11/2017 12:00,0.4,0,243.97,1.6,0,0,0.0,0.0
7837,7837,23/11/2017 13:00,0.504,0.108,244.63,2,0,0,1.0,0.0
7838,7838,23/11/2017 14:00,0.408,0,247.18,1.6,0,0,1.0,0.0
7839,7839,23/11/2017 15:00,0.49,0.08,246.5,2,0,0,1.0,0.0
7840,7840,23/11/2017 16:00,0.578,0.206,242.51,2.4,0,0,1.0,0.0
7841,7841,23/11/2017 17:00,0.47,0.088,242.03,1.8,0,1,1.0,0.0
7842,7842,23/11/2017 18:00,0.502,0.104,243.23,2,0,0,0.0,0.0
